treeId,startLocation,endLocation,time,descendantTaxa,descendantTaxaSameState
1005000,WesternAsia,Africa,4.750842563408131,1,1
1005000,SouthernAsia,WesternAsia,4.812496320923572,1,1
1005000,WesternAsia,Europe,4.570649556912527,1,1
1005000,SouthernAsia,WesternAsia,4.5995310033609,1,1
1005000,SouthChina,Oceania,4.416436668531932,1,1
1005000,Russia,Europe,4.3983376835072026,1,1
1005000,SoutheasternAsia,Europe,4.309748566174321,1,1
1005000,WesternAsia,SouthChina,4.69729441468473,1,1
1005000,NorthernAmerica,Oceania,4.311992368592827,1,1
1005000,Oceania,Europe,4.369977205473273,1,1
1005000,SouthChina,Oceania,4.507115322169166,1,1
1005000,Russia,SouthChina,4.509404522381401,1,1
1005000,Russia,Europe,4.254315298721957,1,1
1005000,WesternAsia,SouthernAsia,4.824727611922685,1,1
1005000,Oceania,SouthChina,4.711598657020399,1,1
1005000,WesternAsia,Africa,4.7304953221988635,1,1
1005000,WesternAsia,Africa,4.729792531326229,1,1
1005000,Europe,Oceania,4.451238527574213,1,1
