"virus","tree_id","season","tmrca"
"by",26,"S_Hemisphere_2016.5",2005.93803006642
"by",26,"N_Hemisphere_2020",2016.53147693865
"by",26,"S_Hemisphere_2017.5",2013.95410104253
"by",26,"N_Hemisphere_2018",2013.95410104253
"by",26,"S_Hemisphere_2018.5",2014.22548384835
"by",27,"N_Hemisphere_2012",2006.97333120158
"by",27,"N_Hemisphere_2013",2006.97333120158
"by",27,"N_Hemisphere_2011",2006.97333120158
"by",27,"N_Hemisphere_2014",2006.97333120158
"by",27,"N_Hemisphere_2015",2006.97333120158
"by",27,"S_Hemisphere_2012.5",2006.97333120158
"by",27,"S_Hemisphere_2013.5",2006.97333120158
"by",27,"S_Hemisphere_2014.5",2006.97333120158
"by",27,"N_Hemisphere_2016",2012.05263465812
"by",27,"N_Hemisphere_2017",2012.05263465812
"by",27,"S_Hemisphere_2011.5",2006.97333120158
"by",27,"S_Hemisphere_2019.5",2016.59011113665
"by",27,"S_Hemisphere_2015.5",2012.05263465812
"by",27,"S_Hemisphere_2020.5",2016.71185192646
"by",27,"N_Hemisphere_2019",2016.14535219112
"by",27,"S_Hemisphere_2016.5",2006.97333120158
"by",27,"N_Hemisphere_2020",2016.59011113665
"by",27,"S_Hemisphere_2017.5",2013.85904857088
"by",27,"N_Hemisphere_2018",2013.85904857088
"by",27,"S_Hemisphere_2018.5",2013.94390435521
"by",28,"N_Hemisphere_2012",2005.78779072677
"by",28,"N_Hemisphere_2013",2005.78779072677
"by",28,"N_Hemisphere_2011",2005.78779072677
"by",28,"N_Hemisphere_2014",2005.78779072677
"by",28,"N_Hemisphere_2015",2005.78779072677
"by",28,"S_Hemisphere_2012.5",2005.78779072677
"by",28,"S_Hemisphere_2013.5",2005.78779072677
"by",28,"S_Hemisphere_2014.5",2005.78779072677
"by",28,"N_Hemisphere_2016",2011.9255542917
"by",28,"N_Hemisphere_2017",2011.9255542917
"by",28,"S_Hemisphere_2011.5",2005.78779072677
"by",28,"S_Hemisphere_2019.5",2016.59292170464
"by",28,"S_Hemisphere_2015.5",2011.9255542917
"by",28,"S_Hemisphere_2020.5",2016.59292170464
"by",28,"N_Hemisphere_2019",2015.90568067097
"by",28,"S_Hemisphere_2016.5",2005.78779072677
"by",28,"N_Hemisphere_2020",2016.59292170464
"by",28,"S_Hemisphere_2017.5",2014.00390987282
"by",28,"N_Hemisphere_2018",2014.00390987282
"by",28,"S_Hemisphere_2018.5",2014.08406073781
"by",29,"N_Hemisphere_2012",2006.7363750697
"by",29,"N_Hemisphere_2013",2006.7363750697
"by",29,"N_Hemisphere_2011",2006.7363750697
"by",29,"N_Hemisphere_2014",2006.7363750697
"by",29,"N_Hemisphere_2015",2006.7363750697
"by",29,"S_Hemisphere_2012.5",2006.7363750697
"by",29,"S_Hemisphere_2013.5",2006.7363750697
"by",29,"S_Hemisphere_2014.5",2006.7363750697
"by",29,"N_Hemisphere_2016",2011.82142303352
"by",29,"N_Hemisphere_2017",2011.82142303352
"by",29,"S_Hemisphere_2011.5",2006.7363750697
"by",29,"S_Hemisphere_2019.5",2016.59780205337
"by",29,"S_Hemisphere_2015.5",2011.82142303352
"by",29,"S_Hemisphere_2020.5",2016.59780205337
"by",29,"N_Hemisphere_2019",2016.15155487324
"by",29,"S_Hemisphere_2016.5",2006.7363750697
"by",29,"N_Hemisphere_2020",2016.59780205337
"by",29,"S_Hemisphere_2017.5",2014.1308487916
"by",29,"N_Hemisphere_2018",2014.1308487916
"by",29,"S_Hemisphere_2018.5",2014.16507553814
"by",30,"N_Hemisphere_2012",2005.303210515
"by",30,"N_Hemisphere_2013",2005.303210515
"by",30,"N_Hemisphere_2011",2005.303210515
"by",30,"N_Hemisphere_2014",2005.303210515
"by",30,"N_Hemisphere_2015",2005.303210515
"by",30,"S_Hemisphere_2012.5",2005.303210515
"by",30,"S_Hemisphere_2013.5",2005.303210515
"by",30,"S_Hemisphere_2014.5",2005.303210515
"by",30,"N_Hemisphere_2016",2011.77123682424
"by",30,"N_Hemisphere_2017",2011.77123682424
"by",30,"S_Hemisphere_2011.5",2005.303210515
"by",30,"S_Hemisphere_2019.5",2016.54961745486
"by",30,"S_Hemisphere_2015.5",2011.77123682424
"by",30,"S_Hemisphere_2020.5",2016.54961745486
"by",30,"N_Hemisphere_2019",2015.84098712449
"by",30,"S_Hemisphere_2016.5",2005.303210515
"by",30,"N_Hemisphere_2020",2016.54961745486
"by",30,"S_Hemisphere_2017.5",2014.20698251806
"by",30,"N_Hemisphere_2018",2014.20698251806
"by",30,"S_Hemisphere_2018.5",2014.26743879271
"by",31,"N_Hemisphere_2012",2005.9566831384
"by",31,"N_Hemisphere_2013",2005.9566831384
"by",31,"N_Hemisphere_2011",2005.9566831384
"by",31,"N_Hemisphere_2014",2005.9566831384
"by",31,"N_Hemisphere_2015",2005.9566831384
"by",31,"S_Hemisphere_2012.5",2005.9566831384
"by",31,"S_Hemisphere_2013.5",2005.9566831384
"by",31,"S_Hemisphere_2014.5",2005.9566831384
"by",31,"N_Hemisphere_2016",2011.66449355089
"by",31,"N_Hemisphere_2017",2011.66449355089
"by",31,"S_Hemisphere_2011.5",2005.9566831384
"by",31,"S_Hemisphere_2019.5",2016.72832665367
"by",31,"S_Hemisphere_2015.5",2011.66449355089
"by",31,"S_Hemisphere_2020.5",2016.84309390691
"by",31,"N_Hemisphere_2019",2015.81713845521
"by",31,"S_Hemisphere_2016.5",2005.9566831384
"by",31,"N_Hemisphere_2020",2016.72832665367
"by",31,"S_Hemisphere_2017.5",2014.08466111015
"by",31,"N_Hemisphere_2018",2014.02598739856
"by",31,"S_Hemisphere_2018.5",2014.08466111015
"by",32,"N_Hemisphere_2012",2004.9915751532
"by",32,"N_Hemisphere_2013",2004.9915751532
"by",32,"N_Hemisphere_2011",2004.9915751532
"by",32,"N_Hemisphere_2014",2004.9915751532
"by",32,"N_Hemisphere_2015",2004.9915751532
"by",32,"S_Hemisphere_2012.5",2004.9915751532
"by",32,"S_Hemisphere_2013.5",2004.9915751532
"by",32,"S_Hemisphere_2014.5",2004.9915751532
"by",32,"N_Hemisphere_2016",2011.83553049246
"by",32,"N_Hemisphere_2017",2011.83553049246
"by",32,"S_Hemisphere_2011.5",2004.9915751532
"by",32,"S_Hemisphere_2019.5",2016.46639939545
"by",32,"S_Hemisphere_2015.5",2011.83553049246
"by",32,"S_Hemisphere_2020.5",2016.46639939545
"by",32,"N_Hemisphere_2019",2015.8967270898
"by",32,"S_Hemisphere_2016.5",2004.9915751532
"by",32,"N_Hemisphere_2020",2016.46639939545
"by",32,"S_Hemisphere_2017.5",2014.02999330172
"by",32,"N_Hemisphere_2018",2014.02999330172
"by",32,"S_Hemisphere_2018.5",2014.03509421751
"by",33,"N_Hemisphere_2012",2007.16281718358
"by",33,"N_Hemisphere_2013",2007.16281718358
"by",33,"N_Hemisphere_2011",2007.16281718358
"by",33,"N_Hemisphere_2014",2007.16281718358
"by",33,"N_Hemisphere_2015",2007.16281718358
"by",33,"S_Hemisphere_2012.5",2007.16281718358
"by",33,"S_Hemisphere_2013.5",2007.16281718358
"by",33,"S_Hemisphere_2014.5",2007.16281718358
"by",33,"N_Hemisphere_2016",2011.85067082676
"by",33,"N_Hemisphere_2017",2011.85067082676
"by",33,"S_Hemisphere_2011.5",2007.16281718358
"by",33,"S_Hemisphere_2019.5",2016.65933717846
"by",33,"S_Hemisphere_2015.5",2011.85067082676
"by",33,"S_Hemisphere_2020.5",2016.69642907738
"by",33,"N_Hemisphere_2019",2016.08745483552
"by",33,"S_Hemisphere_2016.5",2007.16281718358
"by",33,"N_Hemisphere_2020",2016.65933717846
"by",33,"S_Hemisphere_2017.5",2014.09967027793
"by",33,"N_Hemisphere_2018",2014.09967027793
"by",33,"S_Hemisphere_2018.5",2014.09967027793
"by",34,"N_Hemisphere_2012",2005.84448015926
"by",34,"N_Hemisphere_2013",2005.84448015926
"by",34,"N_Hemisphere_2011",2005.84448015926
"by",34,"N_Hemisphere_2014",2005.84448015926
"by",34,"N_Hemisphere_2015",2005.84448015926
"by",34,"S_Hemisphere_2012.5",2005.84448015926
"by",34,"S_Hemisphere_2013.5",2005.84448015926
"by",34,"S_Hemisphere_2014.5",2005.84448015926
"by",34,"N_Hemisphere_2016",2011.62588495741
"by",34,"N_Hemisphere_2017",2011.62588495741
"by",34,"S_Hemisphere_2011.5",2005.84448015926
"by",34,"S_Hemisphere_2019.5",2016.55454520179
"by",34,"S_Hemisphere_2015.5",2011.62588495741
"by",34,"S_Hemisphere_2020.5",2016.73694791703
"by",34,"N_Hemisphere_2019",2016.07212878779
"by",34,"S_Hemisphere_2016.5",2005.84448015926
"by",34,"N_Hemisphere_2020",2016.55454520179
"by",34,"S_Hemisphere_2017.5",2013.96092890812
"by",34,"N_Hemisphere_2018",2013.96092890812
"by",34,"S_Hemisphere_2018.5",2013.96092890812
"by",35,"N_Hemisphere_2012",2004.94096420037
"by",35,"N_Hemisphere_2013",2004.94096420037
"by",35,"N_Hemisphere_2011",2004.94096420037
"by",35,"N_Hemisphere_2014",2004.94096420037
"by",35,"N_Hemisphere_2015",2004.94096420037
"by",35,"S_Hemisphere_2012.5",2004.94096420037
"by",35,"S_Hemisphere_2013.5",2004.94096420037
"by",35,"S_Hemisphere_2014.5",2004.94096420037
"by",35,"N_Hemisphere_2016",2011.63902074799
"by",35,"N_Hemisphere_2017",2011.63902074799
"by",35,"S_Hemisphere_2011.5",2004.94096420037
"by",35,"S_Hemisphere_2019.5",2016.52643702089
"by",35,"S_Hemisphere_2015.5",2011.63902074799
"by",35,"S_Hemisphere_2020.5",2016.52643702089
"by",35,"N_Hemisphere_2019",2015.77988062595
"by",35,"S_Hemisphere_2016.5",2004.94096420037
"by",35,"N_Hemisphere_2020",2016.52643702089
"by",35,"S_Hemisphere_2017.5",2013.97477908551
"by",35,"N_Hemisphere_2018",2013.97477908551
"by",35,"S_Hemisphere_2018.5",2014.31660930446
"by",36,"N_Hemisphere_2012",2006.08489056675
"by",36,"N_Hemisphere_2013",2006.08489056675
"by",36,"N_Hemisphere_2011",2006.08489056675
"by",36,"N_Hemisphere_2014",2006.08489056675
"by",36,"N_Hemisphere_2015",2006.08489056675
"by",36,"S_Hemisphere_2012.5",2006.08489056675
"by",36,"S_Hemisphere_2013.5",2006.08489056675
"by",36,"S_Hemisphere_2014.5",2006.08489056675
"by",36,"N_Hemisphere_2016",2011.76081672371
"by",36,"N_Hemisphere_2017",2011.76081672371
"by",36,"S_Hemisphere_2011.5",2006.08489056675
"by",36,"S_Hemisphere_2019.5",2016.54060572216
"by",36,"S_Hemisphere_2015.5",2011.76081672371
"by",36,"S_Hemisphere_2020.5",2016.54060572216
"by",36,"N_Hemisphere_2019",2015.71676971167
"by",36,"S_Hemisphere_2016.5",2006.08489056675
"by",36,"N_Hemisphere_2020",2016.54060572216
"by",36,"S_Hemisphere_2017.5",2014.09684273116
"by",36,"N_Hemisphere_2018",2014.09684273116
"by",36,"S_Hemisphere_2018.5",2014.26163572183
"by",37,"N_Hemisphere_2012",2004.92534895579
"by",37,"N_Hemisphere_2013",2004.92534895579
"by",37,"N_Hemisphere_2011",2004.92534895579
"by",37,"N_Hemisphere_2014",2004.92534895579
"by",37,"N_Hemisphere_2015",2004.92534895579
"by",37,"S_Hemisphere_2012.5",2004.92534895579
"by",37,"S_Hemisphere_2013.5",2004.92534895579
"by",37,"S_Hemisphere_2014.5",2004.92534895579
"by",37,"N_Hemisphere_2016",2011.82924368384
"by",37,"N_Hemisphere_2017",2011.82924368384
"by",37,"S_Hemisphere_2011.5",2004.92534895579
"by",37,"S_Hemisphere_2019.5",2016.50806663005
"by",37,"S_Hemisphere_2015.5",2011.82924368384
"by",37,"S_Hemisphere_2020.5",2016.50806663005
"by",37,"N_Hemisphere_2019",2015.7930101515
"by",37,"S_Hemisphere_2016.5",2004.92534895579
"by",37,"N_Hemisphere_2020",2016.50806663005
"by",37,"S_Hemisphere_2017.5",2013.90861587572
"by",37,"N_Hemisphere_2018",2013.90861587572
"by",37,"S_Hemisphere_2018.5",2014.13709826274
"by",38,"N_Hemisphere_2012",2006.58334621041
"by",38,"N_Hemisphere_2013",2006.58334621041
"by",38,"N_Hemisphere_2011",2006.58334621041
"by",38,"N_Hemisphere_2014",2006.58334621041
"by",38,"N_Hemisphere_2015",2006.58334621041
"by",38,"S_Hemisphere_2012.5",2006.58334621041
"by",38,"S_Hemisphere_2013.5",2006.58334621041
"by",38,"S_Hemisphere_2014.5",2006.58334621041
"by",38,"N_Hemisphere_2016",2011.81423967452
"by",38,"N_Hemisphere_2017",2011.81423967452
"by",38,"S_Hemisphere_2011.5",2006.58334621041
"by",38,"S_Hemisphere_2019.5",2016.56918034959
"by",38,"S_Hemisphere_2015.5",2011.81423967452
"by",38,"S_Hemisphere_2020.5",2016.56918034959
"by",38,"N_Hemisphere_2019",2015.89108934959
"by",38,"S_Hemisphere_2016.5",2006.58334621041
"by",38,"N_Hemisphere_2020",2016.56918034959
"by",38,"S_Hemisphere_2017.5",2013.85491149409
"by",38,"N_Hemisphere_2018",2013.85491149409
"by",38,"S_Hemisphere_2018.5",2014.23211984349
"by",39,"N_Hemisphere_2012",2005.46045114276
"by",39,"N_Hemisphere_2013",2005.46045114276
"by",39,"N_Hemisphere_2011",2005.46045114276
"by",39,"N_Hemisphere_2014",2005.46045114276
"by",39,"N_Hemisphere_2015",2005.46045114276
"by",39,"S_Hemisphere_2012.5",2005.46045114276
"by",39,"S_Hemisphere_2013.5",2005.46045114276
"by",39,"S_Hemisphere_2014.5",2005.46045114276
"by",39,"N_Hemisphere_2016",2012.0436087601
"by",39,"N_Hemisphere_2017",2012.0436087601
"by",39,"S_Hemisphere_2011.5",2005.46045114276
"by",39,"S_Hemisphere_2019.5",2016.54977640728
"by",39,"S_Hemisphere_2015.5",2012.0436087601
"by",39,"S_Hemisphere_2020.5",2016.54977640728
"by",39,"N_Hemisphere_2019",2015.79855053264
"by",39,"S_Hemisphere_2016.5",2005.46045114276
"by",39,"N_Hemisphere_2020",2016.54977640728
"by",39,"S_Hemisphere_2017.5",2013.9743936802
"by",39,"N_Hemisphere_2018",2013.9743936802
"by",39,"S_Hemisphere_2018.5",2013.99396620119
"by",40,"N_Hemisphere_2012",2006.83433719624
"by",40,"N_Hemisphere_2013",2006.83433719624
"by",40,"N_Hemisphere_2011",2006.83433719624
"by",40,"N_Hemisphere_2014",2006.83433719624
"by",40,"N_Hemisphere_2015",2006.83433719624
"by",40,"S_Hemisphere_2012.5",2006.83433719624
"by",40,"S_Hemisphere_2013.5",2006.83433719624
"by",40,"S_Hemisphere_2014.5",2006.83433719624
"by",40,"N_Hemisphere_2016",2011.98194162205
"by",40,"N_Hemisphere_2017",2011.98194162205
"by",40,"S_Hemisphere_2011.5",2006.83433719624
"by",40,"S_Hemisphere_2019.5",2016.56610209685
"by",40,"S_Hemisphere_2015.5",2011.98194162205
"by",40,"S_Hemisphere_2020.5",2016.56610209685
"by",40,"N_Hemisphere_2019",2015.94582565598
"by",40,"S_Hemisphere_2016.5",2006.83433719624
"by",40,"N_Hemisphere_2020",2016.56610209685
"by",40,"S_Hemisphere_2017.5",2014.01600987488
"by",40,"N_Hemisphere_2018",2014.01600987488
"by",40,"S_Hemisphere_2018.5",2014.01600987488
"by",41,"N_Hemisphere_2012",2007.29470317964
"by",41,"N_Hemisphere_2013",2007.29470317964
"by",41,"N_Hemisphere_2011",2007.29470317964
"by",41,"N_Hemisphere_2014",2007.29470317964
"by",41,"N_Hemisphere_2015",2007.29470317964
"by",41,"S_Hemisphere_2012.5",2007.29470317964
"by",41,"S_Hemisphere_2013.5",2007.29470317964
"by",41,"S_Hemisphere_2014.5",2007.29470317964
"by",41,"N_Hemisphere_2016",2011.86552776255
"by",41,"N_Hemisphere_2017",2011.86552776255
"by",41,"S_Hemisphere_2011.5",2007.29470317964
"by",41,"S_Hemisphere_2019.5",2016.57329637044
"by",41,"S_Hemisphere_2015.5",2011.86552776255
"by",41,"S_Hemisphere_2020.5",2016.57329637044
"by",41,"N_Hemisphere_2019",2016.24951017445
"by",41,"S_Hemisphere_2016.5",2007.29470317964
"by",41,"N_Hemisphere_2020",2016.57329637044
"by",41,"S_Hemisphere_2017.5",2014.10814320785
"by",41,"N_Hemisphere_2018",2014.10814320785
"by",41,"S_Hemisphere_2018.5",2014.10814320785
"by",42,"N_Hemisphere_2012",2006.08749728996
"by",42,"N_Hemisphere_2013",2006.08749728996
"by",42,"N_Hemisphere_2011",2006.08749728996
"by",42,"N_Hemisphere_2014",2006.08749728996
"by",42,"N_Hemisphere_2015",2006.08749728996
"by",42,"S_Hemisphere_2012.5",2006.08749728996
"by",42,"S_Hemisphere_2013.5",2006.08749728996
"by",42,"S_Hemisphere_2014.5",2006.08749728996
"by",42,"N_Hemisphere_2016",2012.01785362279
"by",42,"N_Hemisphere_2017",2012.01785362279
"by",42,"S_Hemisphere_2011.5",2006.08749728996
"by",42,"S_Hemisphere_2019.5",2016.61334709731
"by",42,"S_Hemisphere_2015.5",2012.01785362279
"by",42,"S_Hemisphere_2020.5",2016.61334709731
"by",42,"N_Hemisphere_2019",2016.14311956261
"by",42,"S_Hemisphere_2016.5",2006.08749728996
"by",42,"N_Hemisphere_2020",2016.61334709731
"by",42,"S_Hemisphere_2017.5",2014.15624511792
"by",42,"N_Hemisphere_2018",2014.15624511792
"by",42,"S_Hemisphere_2018.5",2014.15624511792
"by",43,"N_Hemisphere_2012",2005.92604901494
"by",43,"N_Hemisphere_2013",2005.92604901494
"by",43,"N_Hemisphere_2011",2005.92604901494
"by",43,"N_Hemisphere_2014",2005.92604901494
"by",43,"N_Hemisphere_2015",2005.92604901494
"by",43,"S_Hemisphere_2012.5",2005.92604901494
"by",43,"S_Hemisphere_2013.5",2005.92604901494
"by",43,"S_Hemisphere_2014.5",2005.92604901494
"by",43,"N_Hemisphere_2016",2011.95039291845
"by",43,"N_Hemisphere_2017",2011.95039291845
"by",43,"S_Hemisphere_2011.5",2005.92604901494
"by",43,"S_Hemisphere_2019.5",2016.62074120233
"by",43,"S_Hemisphere_2015.5",2011.95039291845
"by",43,"S_Hemisphere_2020.5",2016.62074120233
"by",43,"N_Hemisphere_2019",2015.9604542266
"by",43,"S_Hemisphere_2016.5",2005.92604901494
"by",43,"N_Hemisphere_2020",2016.62074120233
"by",43,"S_Hemisphere_2017.5",2014.07725321867
"by",43,"N_Hemisphere_2018",2014.07725321867
"by",43,"S_Hemisphere_2018.5",2014.07725321867
"by",44,"N_Hemisphere_2012",2005.29092844621
"by",44,"N_Hemisphere_2013",2005.29092844621
"by",44,"N_Hemisphere_2011",2005.29092844621
"by",44,"N_Hemisphere_2014",2005.29092844621
"by",44,"N_Hemisphere_2015",2005.29092844621
"by",44,"S_Hemisphere_2012.5",2005.29092844621
"by",44,"S_Hemisphere_2013.5",2005.29092844621
"by",44,"S_Hemisphere_2014.5",2005.29092844621
"by",44,"N_Hemisphere_2016",2011.74440088
"by",44,"N_Hemisphere_2017",2011.74440088
"by",44,"S_Hemisphere_2011.5",2005.29092844621
"by",44,"S_Hemisphere_2019.5",2016.67341791719
"by",44,"S_Hemisphere_2015.5",2011.74440088
"by",44,"S_Hemisphere_2020.5",2016.67673507696
"by",44,"N_Hemisphere_2019",2015.93484253071
"by",44,"S_Hemisphere_2016.5",2005.29092844621
"by",44,"N_Hemisphere_2020",2016.67341791719
"by",44,"S_Hemisphere_2017.5",2014.11643667603
"by",44,"N_Hemisphere_2018",2014.11643667603
"by",44,"S_Hemisphere_2018.5",2014.11643667603
"by",45,"N_Hemisphere_2012",2005.64554904594
"by",45,"N_Hemisphere_2013",2005.64554904594
"by",45,"N_Hemisphere_2011",2005.64554904594
"by",45,"N_Hemisphere_2014",2005.64554904594
"by",45,"N_Hemisphere_2015",2005.64554904594
"by",45,"S_Hemisphere_2012.5",2005.64554904594
"by",45,"S_Hemisphere_2013.5",2005.64554904594
"by",45,"S_Hemisphere_2014.5",2005.64554904594
"by",45,"N_Hemisphere_2016",2011.81609259786
"by",45,"N_Hemisphere_2017",2011.81609259786
"by",45,"S_Hemisphere_2011.5",2005.64554904594
"by",45,"S_Hemisphere_2019.5",2016.59831965394
"by",45,"S_Hemisphere_2015.5",2011.81609259786
"by",45,"S_Hemisphere_2020.5",2016.59831965394
"by",45,"N_Hemisphere_2019",2015.83909885102
"by",45,"S_Hemisphere_2016.5",2005.64554904594
"by",45,"N_Hemisphere_2020",2016.59831965394
"by",45,"S_Hemisphere_2017.5",2014.0308231567
"by",45,"N_Hemisphere_2018",2014.0308231567
"by",45,"S_Hemisphere_2018.5",2014.1905511324
"by",46,"N_Hemisphere_2012",2006.52555880016
"by",46,"N_Hemisphere_2013",2006.52555880016
"by",46,"N_Hemisphere_2011",2006.52555880016
"by",46,"N_Hemisphere_2014",2006.52555880016
"by",46,"N_Hemisphere_2015",2006.52555880016
"by",46,"S_Hemisphere_2012.5",2006.52555880016
"by",46,"S_Hemisphere_2013.5",2006.52555880016
"by",46,"S_Hemisphere_2014.5",2006.52555880016
"by",46,"N_Hemisphere_2016",2011.90221544028
"by",46,"N_Hemisphere_2017",2011.90221544028
"by",46,"S_Hemisphere_2011.5",2006.52555880016
"by",46,"S_Hemisphere_2019.5",2016.69056451705
"by",46,"S_Hemisphere_2015.5",2011.90221544028
"by",46,"S_Hemisphere_2020.5",2016.69056451705
"by",46,"N_Hemisphere_2019",2015.9142366049
"by",46,"S_Hemisphere_2016.5",2006.52555880016
"by",46,"N_Hemisphere_2020",2016.69056451705
"by",46,"S_Hemisphere_2017.5",2013.95831311384
"by",46,"N_Hemisphere_2018",2013.95831311384
"by",46,"S_Hemisphere_2018.5",2013.95831311384
"by",47,"N_Hemisphere_2012",2006.40869621709
"by",47,"N_Hemisphere_2013",2006.40869621709
"by",47,"N_Hemisphere_2011",2006.40869621709
"by",47,"N_Hemisphere_2014",2006.40869621709
"by",47,"N_Hemisphere_2015",2006.40869621709
"by",47,"S_Hemisphere_2012.5",2006.40869621709
"by",47,"S_Hemisphere_2013.5",2006.40869621709
"by",47,"S_Hemisphere_2014.5",2006.40869621709
"by",47,"N_Hemisphere_2016",2011.90181368981
"by",47,"N_Hemisphere_2017",2011.90181368981
"by",47,"S_Hemisphere_2011.5",2006.40869621709
"by",47,"S_Hemisphere_2019.5",2016.46458068757
"by",47,"S_Hemisphere_2015.5",2011.90181368981
"by",47,"S_Hemisphere_2020.5",2016.46458068757
"by",47,"N_Hemisphere_2019",2015.62505631311
"by",47,"S_Hemisphere_2016.5",2006.40869621709
"by",47,"N_Hemisphere_2020",2016.46458068757
"by",47,"S_Hemisphere_2017.5",2014.28033472037
"by",47,"N_Hemisphere_2018",2014.17983073509
"by",47,"S_Hemisphere_2018.5",2014.28033472037
"by",48,"N_Hemisphere_2012",2006.14262730056
"by",48,"N_Hemisphere_2013",2006.14262730056
"by",48,"N_Hemisphere_2011",2006.14262730056
"by",48,"N_Hemisphere_2014",2006.14262730056
"by",48,"N_Hemisphere_2015",2006.14262730056
"by",48,"S_Hemisphere_2012.5",2006.14262730056
"by",48,"S_Hemisphere_2013.5",2006.14262730056
"by",48,"S_Hemisphere_2014.5",2006.14262730056
"by",48,"N_Hemisphere_2016",2011.88267431086
"by",48,"N_Hemisphere_2017",2011.88267431086
"by",48,"S_Hemisphere_2011.5",2006.14262730056
"by",48,"S_Hemisphere_2019.5",2016.50896063747
"by",48,"S_Hemisphere_2015.5",2011.88267431086
"by",48,"S_Hemisphere_2020.5",2016.50896063747
"by",48,"N_Hemisphere_2019",2015.83971277905
"by",48,"S_Hemisphere_2016.5",2006.14262730056
"by",48,"N_Hemisphere_2020",2016.50896063747
"by",48,"S_Hemisphere_2017.5",2014.10763209616
"by",48,"N_Hemisphere_2018",2014.10763209616
"by",48,"S_Hemisphere_2018.5",2014.11979288358
"by",49,"N_Hemisphere_2012",2006.76941726043
"by",49,"N_Hemisphere_2013",2006.76941726043
"by",49,"N_Hemisphere_2011",2006.76941726043
"by",49,"N_Hemisphere_2014",2006.76941726043
